id,gm_time_s,extend_g_time_s
32099,0.003,0.0025
32100,0.0038,0.0032
32101,0.0035,0.003
32102,0.0028,0.0024
32103,0.0021,0.0018
32104,0.0019,0.0015
32105,0.0021,0.0019
32106,0.004,0.0027
32107,0.0019,0.0016
32108,0.0035,0.003
32109,0.002,0.0017
32110,0.0026,0.0022
32111,0.0045,0.0039
32112,0.0021,0.0018
32113,0.002,0.0024
32114,0.0047,0.004
32115,0.002,0.0017
32116,0.0049,0.0041
32117,0.0021,0.0019
32118,0.0046,0.004
32119,0.0033,0.0023
32120,0.0029,0.0026
32121,0.0044,0.0038
32122,0.0028,0.0024
32123,0.0031,0.0026
32124,0.004,0.0035
32125,0.0029,0.0024
32126,0.002,0.0026
32127,0.0042,0.0036
32128,0.0028,0.0025
32129,0.0031,0.0027
32130,0.0033,0.003
32131,0.0026,0.0022
32132,0.0023,0.0021
32133,0.0043,0.0032
32134,0.0021,0.0018
32135,0.002,0.0017
32136,0.0031,0.0027
32137,0.0022,0.0019
32138,0.0024,0.0021
32139,0.0017,0.0014
32140,0.003,0.0025
32141,0.0042,0.0042
32142,0.0019,0.0016
32143,0.0037,0.0032
32144,0.0031,0.0026
32145,0.0015,0.0012
32146,0.0034,0.0029
32147,0.0037,0.0031
32148,0.0023,0.002
32149,0.0033,0.0022
32150,0.0028,0.0023
32151,0.0041,0.0035
32152,0.0024,0.0021
32153,0.0054,0.0048
32154,0.0048,0.0048
32155,0.0022,0.0019
32156,0.0037,0.0032
32157,0.0025,0.0022
32158,0.0036,0.0031
32159,0.0018,0.0016
32160,0.0023,0.0019
32161,0.0041,0.0036
32162,0.0052,0.0037
32163,0.003,0.0026
32164,0.0027,0.0022
32165,0.0033,0.0029
32166,0.0029,0.0026
32167,0.0025,0.0022
32168,0.0037,0.0039
32169,0.0061,0.0055
32170,0.005,0.0043
32171,0.0033,0.0029
32172,0.005,0.0044
32173,0.0028,0.0017
32174,0.0032,0.0028
32175,0.0034,0.003
32176,0.0039,0.0035
32177,0.0027,0.0024
32178,0.0043,0.0039
32179,0.0023,0.0028
32180,0.0022,0.0019
32181,0.0051,0.0047
32182,0.0027,0.0024
32183,0.0042,0.0036
32184,0.0036,0.0031
32185,0.0053,0.004
32186,0.0025,0.0021
32187,0.003,0.0027
32188,0.0016,0.0014
32189,0.0022,0.0018
32190,0.0024,0.0021
32191,0.0054,0.0044
32192,0.0037,0.0039
32193,0.0016,0.0014
32194,0.003,0.0025
32195,0.0038,0.0032
32196,0.0038,0.0033
32197,0.0026,0.0022
32198,0.0036,0.003
32199,0.0055,0.0041
32200,0.003,0.0026
32201,0.0031,0.0027
32202,0.0032,0.0027
32203,0.0025,0.0022
32204,0.0027,0.0023
32205,0.0016,0.0013
32206,0.0026,0.003
32207,0.0057,0.0049
32208,0.0021,0.0018
32209,0.0028,0.0025
32210,0.0033,0.0028
32211,0.0034,0.0029
32212,0.0043,0.0037
32213,0.0065,0.0049
32214,0.0042,0.0037
32215,0.0037,0.0032
32216,0.0033,0.0029
32217,0.0033,0.0035
32218,0.0033,0.0028
32219,0.0035,0.003
32220,0.0045,0.0039
32221,0.0052,0.0044
32222,0.0036,0.0029
32223,0.0021,0.0018
32224,0.0058,0.004
32225,0.0038,0.0032
32226,0.0032,0.0027
32227,0.004,0.0032
32228,0.0028,0.0031
32229,0.0033,0.0029
32230,0.0019,0.0016
32231,0.0028,0.0025
32232,0.0063,0.0056
32233,0.0018,0.0015
32234,0.0033,0.0029
32235,0.0038,0.0033
32236,0.0035,0.0023
32237,0.0036,0.0031
32238,0.0015,0.0013
32239,0.0022,0.0018
32240,0.0041,0.0035
32241,0.0039,0.004
32242,0.0054,0.0047
32243,0.0019,0.0016
32244,0.0012,0.001
32245,0.003,0.0025
32246,0.0047,0.0042
32247,0.0037,0.0033
32248,0.0038,0.0033
32249,0.0046,0.0048
32250,0.0046,0.006
32251,0.0047,0.0042
32252,0.0035,0.0032
32253,0.0037,0.0042
32254,0.0042,0.0036
32255,0.003,0.0026
32256,0.0056,0.0048
32257,0.0041,0.0036
32258,0.0029,0.0025
32259,0.003,0.0026
32260,0.0048,0.0036
32261,0.0037,0.0033
32262,0.0048,0.0044
32263,0.0016,0.0014
32264,0.0023,0.002
32265,0.0027,0.0032
32266,0.004,0.0035
32267,0.0025,0.0022
32268,0.0047,0.0042
32269,0.004,0.0036
32270,0.0025,0.0022
32271,0.0047,0.0043
32272,0.0028,0.0024
32273,0.0043,0.0029
32274,0.0024,0.0022
32275,0.0039,0.0034
32276,0.0024,0.0021
32277,0.0026,0.0022
32278,0.0043,0.0045
32279,0.0031,0.0027
32280,0.0047,0.0041
32281,0.0032,0.0027
32282,0.0035,0.003
32283,0.0033,0.0029
32284,0.0029,0.0026
32285,0.0078,0.0063
32286,0.0039,0.0034
32287,0.0035,0.0031
32288,0.003,0.0035
32289,0.0041,0.0036
32290,0.0047,0.004
32291,0.0029,0.0024
32292,0.0044,0.0038
32293,0.0028,0.0022
32294,0.0019,0.0016
32295,0.003,0.0026
32296,0.0035,0.003
32297,0.0063,0.0048
32298,0.0047,0.0041
32299,0.003,0.0026
32300,0.0031,0.0034
32301,0.0029,0.0026
32302,0.0019,0.0017
32303,0.0029,0.0025
32304,0.0023,0.0021
32305,0.005,0.0044
32306,0.0024,0.002
32307,0.0039,0.0034
32308,0.0036,0.0031
32309,0.002,0.0017
32310,0.0049,0.0036
32311,0.0029,0.0026
32312,0.0035,0.003
32313,0.0042,0.0042
32314,0.0023,0.002
32315,0.0031,0.0027
32316,0.0038,0.0032
32317,0.0036,0.0031
32318,0.0058,0.0052
32319,0.0016,0.0013
32320,0.003,0.0026
32321,0.0035,0.0031
32322,0.0023,0.002
32323,0.0045,0.0031
32324,0.0031,0.0027
32325,0.0032,0.0035
32326,0.0039,0.0033
32327,0.0031,0.0027
32328,0.0039,0.0035
32329,0.0049,0.0044
32330,0.0031,0.0028
32331,0.0019,0.0017
32332,0.0041,0.0035
32333,0.0035,0.003
32334,0.0052,0.0038
32335,0.0041,0.0035
32336,0.0048,0.0041
32337,0.0046,0.005
32338,0.0035,0.0031
32339,0.0043,0.0036
32340,0.0038,0.0033
32341,0.0021,0.0018
32342,0.0033,0.0028
32343,0.0037,0.0034
32344,0.0022,0.0019
32345,0.0023,0.0021
32346,0.0028,0.0024
32347,0.007,0.0055
32348,0.0028,0.0024
32349,0.0018,0.0023
32350,0.002,0.0017
32351,0.0029,0.0024
32352,0.0035,0.0031
32353,0.002,0.0018
32354,0.0021,0.0017
32355,0.0029,0.0025
32356,0.0042,0.0037
32357,0.004,0.0035
32358,0.0024,0.002
32359,0.0026,0.0024
32360,0.0015,0.0012
32361,0.0045,0.0033
32362,0.0048,0.0041
32363,0.0022,0.0025
32364,0.0026,0.0021
32365,0.0042,0.0032
32366,0.0017,0.0014
32367,0.0048,0.0038
32368,0.0033,0.0028
32369,0.0029,0.0024
32370,0.0042,0.0035
32371,0.0043,0.0036
32372,0.0035,0.003
32373,0.003,0.0026
32374,0.0025,0.0021
32375,0.0041,0.0029
32376,0.0041,0.0043
32377,0.0023,0.002
32378,0.0037,0.0032
32379,0.0048,0.0043
32380,0.003,0.0026
32381,0.0026,0.0022
32382,0.0034,0.003
32383,0.0026,0.0023
32384,0.0026,0.0022
32385,0.0023,0.002
32386,0.0026,0.0022
32387,0.0028,0.0026
32388,0.0054,0.0044
32389,0.0031,0.0029
32390,0.003,0.0036
32391,0.0024,0.0022
32392,0.0033,0.0029
32393,0.0026,0.0022
32394,0.0018,0.0016
32395,0.0035,0.0031
32396,0.0055,0.0048
32397,0.0022,0.0019
32398,0.0035,0.0031
32399,0.005,0.0047
32400,0.0038,0.0034
32401,0.0015,0.0013
32402,0.0047,0.0034
32403,0.0034,0.0037
32404,0.0037,0.0033
32405,0.0013,0.0012
32406,0.0038,0.0033
32407,0.0051,0.0043
32408,0.0039,0.0035
32409,0.004,0.0035
32410,0.0039,0.0035
32411,0.0037,0.0032
32412,0.002,0.0017
32413,0.0024,0.0021
32414,0.0052,0.0041
32415,0.0035,0.0042
32416,0.0059,0.0053
32417,0.0031,0.0027
32418,0.0034,0.0027
32419,0.0032,0.0026
32420,0.0028,0.0023
32421,0.0028,0.0023
32422,0.0021,0.0018
32423,0.0029,0.0023
32424,0.0024,0.002
32425,0.0026,0.0022
32426,0.0032,0.0027
32427,0.0043,0.003
32428,0.0037,0.0039
32429,0.0047,0.004
32430,0.0022,0.0019
32431,0.005,0.0043
32432,0.0027,0.0023
32433,0.0037,0.0032
32434,0.0037,0.0032
32435,0.0022,0.002
32436,0.0025,0.0021
32437,0.003,0.0026
32438,0.0025,0.0022
32439,0.0038,0.0033
32440,0.004,0.0027
32441,0.0028,0.0032
32442,0.0041,0.0035
32443,0.0028,0.0023
32444,0.003,0.0026
32445,0.0041,0.0037
32446,0.0024,0.002
32447,0.0034,0.0029
32448,0.0024,0.0021
32449,0.0034,0.0029
32450,0.0015,0.0012
32451,0.0032,0.0027
32452,0.005,0.0044
32453,0.0041,0.0029
32454,0.0038,0.0041
32455,0.003,0.0026
32456,0.0045,0.004
32457,0.0036,0.0031
32458,0.0021,0.0018
32459,0.0031,0.0028
32460,0.002,0.0018
32461,0.0036,0.0031
32462,0.0037,0.0032
32463,0.0036,0.0031
32464,0.0019,0.0016
32465,0.0028,0.0024
32466,0.004,0.0029
32467,0.0034,0.003
32468,0.0035,0.0037
32469,0.0027,0.0025
32470,0.003,0.0026
32471,0.005,0.0045
32472,0.0033,0.0029
32473,0.0031,0.0026
32474,0.0032,0.0028
32475,0.002,0.0018
32476,0.0023,0.0019
32477,0.0024,0.002
32478,0.0029,0.0025
32479,0.006,0.0048
32480,0.0041,0.0042
32481,0.0033,0.0029
32482,0.0038,0.0033
32483,0.003,0.0025
32484,0.0045,0.0038
32485,0.0028,0.0024
32486,0.0026,0.0022
32487,0.0028,0.0024
32488,0.0023,0.002
32489,0.0035,0.003
32490,0.0028,0.0024
32491,0.0048,0.0041
32492,0.0036,0.0024
32493,0.0045,0.0046
32494,0.0023,0.002
32495,0.0028,0.0024
32496,0.0035,0.003
32497,0.0027,0.0023
32498,0.004,0.0034
32499,0.0044,0.004
32500,0.0018,0.0015
32501,0.0038,0.0035
32502,0.0028,0.0025
32503,0.0031,0.0028
32504,0.0042,0.0037
32505,0.0059,0.005
32506,0.0034,0.0029
32507,0.0032,0.0027
32508,0.002,0.0018
32509,0.0024,0.002
32510,0.0038,0.0033
32511,0.0034,0.003
32512,0.0031,0.0027
32513,0.0024,0.002
32514,0.002,0.0019
32515,0.0029,0.0026
32516,0.0042,0.0036
32517,0.0039,0.0031
32518,0.003,0.0025
32519,0.0044,0.0036
32520,0.0032,0.0027
32521,0.0042,0.0035
32522,0.0045,0.0038
32523,0.0027,0.0023
32524,0.0041,0.0035
32525,0.0023,0.002
32526,0.0028,0.0024
32527,0.0033,0.0028
32528,0.0043,0.0038
32529,0.0027,0.0023
32530,0.003,0.0026
32531,0.0034,0.003
32532,0.0024,0.0027
32533,0.0051,0.0038
32534,0.0042,0.0038
32535,0.0036,0.0032
32536,0.0025,0.0022
32537,0.0039,0.0035
32538,0.0023,0.002
32539,0.0028,0.0023
32540,0.003,0.0027
32541,0.0032,0.0028
32542,0.0023,0.002
32543,0.0041,0.0034
32544,0.0021,0.0019
32545,0.0038,0.0048
32546,0.0053,0.0039
32547,0.0026,0.0023
32548,0.0034,0.003
32549,0.0033,0.0028
32550,0.0032,0.0028
32551,0.0022,0.0018
32552,0.0021,0.0019
32553,0.0033,0.0028
32554,0.0036,0.0031
32555,0.0018,0.0015
32556,0.004,0.0033
32557,0.0028,0.0023
32558,0.0051,0.005
32559,0.0029,0.0018
32560,0.0032,0.0029
32561,0.0038,0.0033
32562,0.0022,0.002
32563,0.0059,0.0052
32564,0.0041,0.0036
32565,0.0045,0.0037
32566,0.0045,0.0039
32567,0.002,0.0017
32568,0.0032,0.0027
32569,0.0035,0.0029
32570,0.0034,0.0037
32571,0.0042,0.0028
32572,0.0075,0.0066
32573,0.0058,0.0051
32574,0.0023,0.002
32575,0.0031,0.0027
32576,0.0043,0.0038
32577,0.0022,0.0018
32578,0.0051,0.0045
32579,0.0043,0.0038
32580,0.0064,0.0054
32581,0.0017,0.0015
32582,0.0044,0.0037
32583,0.0019,0.0016
32584,0.0051,0.0047
32585,0.0035,0.0032
32586,0.0023,0.002
32587,0.0049,0.0041
32588,0.005,0.0042
32589,0.0043,0.0037
32590,0.0028,0.0024
32591,0.0025,0.0021
32592,0.002,0.0016
32593,0.0037,0.0032
32594,0.0027,0.0023
32595,0.0023,0.002
32596,0.0024,0.002
32597,0.0034,0.003
32598,0.0019,0.0017
32599,0.0021,0.0018
32600,0.0019,0.0017
32601,0.0028,0.0024
32602,0.0024,0.002
32603,0.0027,0.0024
32604,0.0036,0.0031
32605,0.0013,0.0012
32606,0.0018,0.0015
32607,0.0046,0.0039
32608,0.0035,0.003
32609,0.0035,0.003
32610,0.0041,0.0036
32611,0.0023,0.002
32612,0.0023,0.0019
32613,0.0013,0.0011
32614,0.0035,0.0028
32615,0.0021,0.0017
32616,0.002,0.0017
32617,0.0038,0.0033
32618,0.005,0.0042
32619,0.0027,0.0021
32620,0.0038,0.0032
32621,0.0023,0.002
32622,0.0036,0.0031
32623,0.0031,0.0033
32624,0.0038,0.0026
32625,0.0287,0.0044
32626,0.0057,0.0051
32627,0.0073,0.0067
32628,0.0031,0.0028
32629,0.0048,0.0042
32630,0.0049,0.0041
32631,0.0036,0.0029
32632,0.0033,0.0036
32633,0.0029,0.0023
32634,0.0042,0.0029
32635,0.0032,0.0027
32636,0.003,0.0026
32637,0.0024,0.0021
32638,0.0044,0.004
32639,0.0041,0.0038
32640,0.0037,0.0032
32641,0.0027,0.0023
32642,0.0015,0.0013
32643,0.0013,0.001
32644,0.0027,0.0024
32645,0.0025,0.0021
32646,0.0017,0.0015
32647,0.0024,0.0019
32648,0.002,0.0023
32649,0.0049,0.0038
32650,0.0039,0.0033
32651,0.0083,0.0074
32652,0.003,0.0026
32653,0.0019,0.0016
32654,0.0037,0.0033
32655,0.0028,0.0024
32656,0.0047,0.0038
32657,0.0052,0.0044
32658,0.0015,0.0012
32659,0.0039,0.0041
32660,0.0038,0.0024
32661,0.0035,0.003
32662,0.0037,0.0031
32663,0.0017,0.0014
32664,0.0037,0.0032
32665,0.0015,0.0013
32666,0.0022,0.0019
32667,0.0021,0.0018
32668,0.0035,0.0032
32669,0.0029,0.0025
32670,0.0036,0.0031
32671,0.004,0.0035
32672,0.0027,0.0022
32673,0.0038,0.0038
32674,0.0046,0.0033
32675,0.002,0.0018
32676,0.0029,0.0025
32677,0.0031,0.0027
32678,0.0027,0.0023
32679,0.0022,0.0018
32680,0.0021,0.0018
32681,0.0025,0.0022
32682,0.0028,0.0024
32683,0.0024,0.002
32684,0.0036,0.0031
32685,0.0037,0.0032
32686,0.0025,0.0022
32687,0.0034,0.0035
32688,0.0017,0.0014
32689,0.0022,0.0019
32690,0.005,0.0038
32691,0.0033,0.0029
32692,0.0028,0.0025
32693,0.0022,0.0018
32694,0.0033,0.0029
32695,0.0013,0.0012
32696,0.0031,0.0027
32697,0.0028,0.0024
32698,0.0036,0.0033
32699,0.0037,0.0032
32700,0.0049,0.0042
32701,0.0028,0.0031
32702,0.0045,0.004
32703,0.0027,0.0023
32704,0.0047,0.0032
32705,0.0025,0.0021
32706,0.002,0.0017
32707,0.0037,0.0032
32708,0.0023,0.0019
32709,0.0025,0.0021
32710,0.0024,0.0021
32711,0.0034,0.0029
32712,0.0029,0.0025
32713,0.0029,0.0026
32714,0.002,0.0017
32715,0.0035,0.0035
32716,0.0032,0.0026
32717,0.0036,0.0032
32718,0.0028,0.0023
32719,0.0041,0.003
32720,0.0048,0.0042
32721,0.0034,0.003
32722,0.004,0.0033
32723,0.0026,0.0021
32724,0.0037,0.003
32725,0.0015,0.0013
32726,0.0029,0.0024
32727,0.0033,0.0028
32728,0.0036,0.0038
32729,0.0051,0.0044
32730,0.0037,0.003
32731,0.002,0.0017
32732,0.0046,0.0031
32733,0.0029,0.0025
32734,0.0032,0.0027
32735,0.0048,0.0041
32736,0.0021,0.0018
32737,0.003,0.0025
32738,0.0028,0.0024
32739,0.0031,0.0026
32740,0.0045,0.0039
32741,0.0031,0.0034
32742,0.0039,0.0034
32743,0.0028,0.0024
32744,0.0035,0.003
32745,0.0046,0.0034
32746,0.0024,0.0021
32747,0.0041,0.0035
32748,0.0043,0.0037
32749,0.0038,0.0032
32750,0.0026,0.0022
32751,0.0021,0.0018
32752,0.0034,0.003
32753,0.0029,0.0025
32754,0.0023,0.002
32755,0.0022,0.0027
32756,0.003,0.0025
32757,0.0038,0.0033
32758,0.0019,0.0016
32759,0.0036,0.0031
32760,0.0027,0.0018
32761,0.0048,0.0042
32762,0.0046,0.004
32763,0.0051,0.0046
32764,0.0045,0.0043
32765,0.0038,0.0034
32766,0.0033,0.0038
32767,0.0035,0.003
32768,0.0025,0.0021
32769,0.0029,0.0025
32770,0.0026,0.0022
32771,0.0041,0.0029
32772,0.0045,0.0039
32773,0.0031,0.0026
32774,0.0036,0.003
32775,0.0025,0.0021
32776,0.0025,0.0021
32777,0.004,0.0034
32778,0.0045,0.0039
32779,0.0048,0.0047
32780,0.0024,0.002
32781,0.0056,0.0048
32782,0.0043,0.0037
32783,0.0037,0.0025
32784,0.0036,0.0032
32785,0.0029,0.0026
32786,0.0029,0.0024
32787,0.0036,0.003
32788,0.0031,0.0027
32789,0.0037,0.0032
32790,0.003,0.0026
32791,0.0033,0.0036
32792,0.0038,0.0032
32793,0.0042,0.0037
32794,0.0021,0.0018
32795,0.0055,0.0042
32796,0.0024,0.002
32797,0.005,0.0044
32798,0.0026,0.0023
32799,0.002,0.0016
32800,0.0033,0.0028
32801,0.003,0.0026
32802,0.0049,0.0044
32803,0.0048,0.0049
32804,0.0046,0.0039
32805,0.0031,0.0027
32806,0.0039,0.0032
32807,0.0042,0.0027
32808,0.0044,0.0037
32809,0.0024,0.002
32810,0.0041,0.0036
32811,0.0038,0.0033
32812,0.0036,0.0032
32813,0.0026,0.0022
32814,0.0027,0.0024
32815,0.0026,0.0031
32816,0.0034,0.0272
32817,0.0022,0.0018
32818,0.0044,0.0038
32819,0.0035,0.003
32820,0.0035,0.0023
32821,0.0024,0.0021
32822,0.0044,0.0038
32823,0.0028,0.0024
32824,0.0041,0.0037
32825,0.0018,0.0017
32826,0.0037,0.0033
32827,0.0017,0.0014
32828,0.0027,0.0024
32829,0.0021,0.0019
32830,0.0022,0.0023
32831,0.0042,0.0037
32832,0.0019,0.0015
32833,0.0036,0.0031
32834,0.0031,0.0027
32835,0.0051,0.0041
32836,0.0045,0.004
32837,0.0032,0.0027
32838,0.0033,0.0028
32839,0.0015,0.0013
32840,0.003,0.0026
32841,0.0034,0.0029
32842,0.0046,0.0041
32843,0.004,0.0042
32844,0.0026,0.0022
32845,0.0039,0.0034
32846,0.0022,0.0019
32847,0.0026,0.0023
32848,0.0043,0.0031
32849,0.0029,0.0025
32850,0.0023,0.002
32851,0.0051,0.0045
32852,0.0031,0.0027
32853,0.0035,0.0031
32854,0.0041,0.0036
32855,0.0025,0.0022
32856,0.0026,0.0028
32857,0.0029,0.0025
32858,0.0031,0.0026
32859,0.0034,0.0028
32860,0.0037,0.0031
32861,0.0043,0.003
32862,0.0045,0.0038
32863,0.0034,0.0028
32864,0.0028,0.0023
32865,0.0032,0.0028
32866,0.0033,0.0028
32867,0.0029,0.0025
32868,0.0019,0.0016
32869,0.0037,0.0038
32870,0.0051,0.0042
32871,0.0044,0.0038
32872,0.0032,0.0028
32873,0.0051,0.0038
32874,0.0032,0.0027
32875,0.0046,0.004
32876,0.0026,0.0022
32877,0.0033,0.0029
32878,0.0026,0.0024
32879,0.0032,0.0027
32880,0.0017,0.0014
32881,0.0058,0.0054
32882,0.003,0.0025
32883,0.0033,0.0028
32884,0.0039,0.0032
32885,0.0023,0.0019
32886,0.0047,0.0033
32887,0.0027,0.0023
32888,0.0026,0.0022
32889,0.0036,0.0032
32890,0.0022,0.0019
32891,0.0025,0.0021
32892,0.0038,0.0033
32893,0.0033,0.0029
32894,0.0021,0.0017
32895,0.0044,0.0045
32896,0.005,0.0044
32897,0.004,0.0035
32898,0.005,0.0044
32899,0.0041,0.0029
32900,0.0035,0.003
32901,0.0042,0.0037
32902,0.0019,0.0016
32903,0.002,0.0017
32904,0.0022,0.0018
32905,0.0051,0.0044
32906,0.0016,0.0013
32907,0.0048,0.0049
32908,0.0032,0.0027
32909,0.0039,0.0034
32910,0.003,0.0026
32911,0.0041,0.0029
32912,0.004,0.0035
32913,0.0038,0.0034
32914,0.0036,0.0031
32915,0.0029,0.0025
32916,0.0024,0.002
32917,0.003,0.0026
32918,0.0042,0.0037
32919,0.0047,0.0049
32920,0.0038,0.0032
32921,0.002,0.0018
32922,0.0024,0.002
32923,0.0024,0.0021
32924,0.0025,0.0021
32925,0.0036,0.0025
32926,0.0035,0.0042
32927,0.0031,0.0028
32928,0.0034,0.003
32929,0.0037,0.0032
32930,0.0025,0.0021
32931,0.0034,0.0029
32932,0.0041,0.0041
32933,0.0023,0.0019
32934,0.003,0.0025
32935,0.0034,0.003
32936,0.0033,0.0029
32937,0.0048,0.0042
32938,0.003,0.0017
32939,0.003,0.0027
32940,0.0033,0.0029
32941,0.0021,0.0019
32942,0.0039,0.0034
32943,0.0023,0.0019
32944,0.0039,0.0034
32945,0.0035,0.0031
32946,0.0026,0.0028
32947,0.0031,0.0026
32948,0.0051,0.0043
32949,0.0046,0.004
32950,0.0032,0.0027
32951,0.0033,0.002
32952,0.0035,0.003
32953,0.0042,0.0036
32954,0.0032,0.0027
32955,0.0039,0.0031
32956,0.0044,0.0033
32957,0.0032,0.0033
32958,0.0041,0.0034
32959,0.0028,0.0023
32960,0.0021,0.0018
32961,0.002,0.0017
32962,0.0024,0.002
32963,0.0022,0.0018
32964,0.0031,0.0026
32965,0.0066,0.0049
32966,0.003,0.0026
32967,0.0037,0.0032
32968,0.0026,0.0022
32969,0.0034,0.0031
32970,0.003,0.0025
32971,0.0027,0.0023
32972,0.0039,0.004
32973,0.0035,0.0029
32974,0.0049,0.0041
32975,0.0042,0.0035
32976,0.0035,0.003
32977,0.0021,0.0019
32978,0.0024,0.0013
32979,0.004,0.0035
32980,0.004,0.0035
32981,0.0026,0.0023
32982,0.0038,0.0032
32983,0.0032,0.0028
32984,0.0029,0.0033
32985,0.0018,0.0015
32986,0.0035,0.003
32987,0.004,0.0035
32988,0.0033,0.0029
32989,0.003,0.0026
32990,0.0033,0.0028
32991,0.0037,0.0024
32992,0.0026,0.0023
32993,0.0052,0.0046
32994,0.0041,0.0036
32995,0.003,0.0025
32996,0.0027,0.0022
32997,0.0021,0.0025
32998,0.0015,0.0012
32999,0.0027,0.0023
33000,0.0044,0.0038
33001,0.0037,0.0032
33002,0.0036,0.0031
33003,0.0026,0.0023
33004,0.0045,0.0032
33005,0.0045,0.004
33006,0.0031,0.0026
33007,0.0028,0.0024
33008,0.0028,0.0023
33009,0.0044,0.0037
33010,0.0029,0.0031
33011,0.0059,0.0052
33012,0.0039,0.0035
33013,0.0025,0.0022
33014,0.0034,0.003
33015,0.0028,0.0025
33016,0.0022,0.0019
33017,0.0034,0.0023
33018,0.0043,0.0036
33019,0.004,0.0034
33020,0.0024,0.0019
33021,0.0021,0.0017
33022,0.0023,0.0018
33023,0.0027,0.0029
33024,0.0036,0.0032
33025,0.0032,0.0027
33026,0.0017,0.0015
33027,0.004,0.0035
33028,0.0045,0.0038
33029,0.0042,0.0037
33030,0.0049,0.0034
33031,0.0041,0.0035
33032,0.0023,0.002
33033,0.0033,0.0028
33034,0.003,0.0025
33035,0.0021,0.0017
33036,0.0032,0.0034
33037,0.0033,0.0028
33038,0.003,0.0025
33039,0.004,0.0034
33040,0.0038,0.0031
33041,0.0032,0.0027
33042,0.0026,0.0022
33043,0.0036,0.0031
33044,0.0046,0.0032
33045,0.0032,0.0028
33046,0.004,0.0036
33047,0.0026,0.0022
33048,0.0036,0.0032
33049,0.0021,0.0026
33050,0.0032,0.0027
33051,0.0025,0.0022
33052,0.0057,0.0048
33053,0.0038,0.0033
33054,0.0019,0.0017
33055,0.0046,0.0042
33056,0.007,0.0059
33057,0.002,0.0018
33058,0.0017,0.0014
33059,0.0022,0.0019
33060,0.0022,0.0018
33061,0.0018,0.0016
33062,0.0025,0.0021
33063,0.003,0.0036
33064,0.002,0.0018
33065,0.0045,0.0039
33066,0.0035,0.003
33067,0.0022,0.002
33068,0.0047,0.004
33069,0.0019,0.0016
33070,0.0038,0.0033
33071,0.0029,0.0018
33072,0.0031,0.0027
33073,0.0037,0.0031
33074,0.0036,0.0029
33075,0.003,0.0024
33076,0.003,0.0023
33077,0.005,0.004
33078,0.0045,0.0018
33079,0.0064,0.0024
33080,0.0023,0.0018
33081,0.0041,0.0033
33082,0.0031,0.0026
33083,0.0046,0.0038
33084,0.0028,0.0022
33085,0.0019,0.0016
33086,0.003,0.0017
33087,0.0043,0.0037
33088,0.0044,0.0037
33089,0.0029,0.0024
33090,0.0041,0.0042
33091,0.0044,0.0037
33092,0.0042,0.0037
33093,0.0033,0.0028
33094,0.0026,0.0022
33095,0.0041,0.0034
33096,0.0035,0.003
33097,0.0018,0.0016
33098,0.0023,0.0019
33099,0.0052,0.0036
33100,0.0055,0.0047
33101,0.0055,0.0046
33102,0.0045,0.0044
33103,0.0048,0.004
33104,0.0043,0.0036
33105,0.0023,0.0018
33106,0.0027,0.0023
33107,0.0027,0.0023
33108,0.0043,0.0036
33109,0.0057,0.0048
33110,0.0036,0.0022
33111,0.0027,0.0023
33112,0.0027,0.0024
33113,0.0027,0.0023
33114,0.0032,0.0034
33115,0.0026,0.0022
33116,0.0039,0.0034
33117,0.0017,0.0014
33118,0.002,0.0017
33119,0.0031,0.0026
33120,0.0037,0.0032
33121,0.0035,0.0029
33122,0.0025,0.0021
33123,0.0032,0.0027
33124,0.0049,0.0036
33125,0.0033,0.0029
33126,0.002,0.0018
33127,0.0033,0.0029
33128,0.0041,0.0043
33129,0.0033,0.0028
33130,0.0038,0.0033
33131,0.0035,0.0029
33132,0.0022,0.0019
33133,0.0034,0.0029
33134,0.0021,0.0018
33135,0.0031,0.0025
33136,0.0044,0.0037
33137,0.003,0.0026
33138,0.0048,0.0033
33139,0.0035,0.003
33140,0.0021,0.0019
33141,0.003,0.0032
33142,0.0051,0.0044
33143,0.0025,0.0022
33144,0.0033,0.0028
33145,0.0039,0.0033
33146,0.0051,0.0041
33147,0.0021,0.0018
33148,0.0034,0.0028
33149,0.0026,0.0021
33150,0.0034,0.0029
33151,0.0042,0.0031
33152,0.0031,0.0027
33153,0.0035,0.003
33154,0.0019,0.0024
33155,0.0052,0.0043
33156,0.0045,0.0039
33157,0.0034,0.0028
33158,0.0027,0.0022
33159,0.0027,0.0023
33160,0.003,0.0026
33161,0.0036,0.0031
33162,0.0033,0.0028
33163,0.0023,0.002
33164,0.0036,0.0024
33165,0.0019,0.0017
33166,0.0051,0.0051
33167,0.0023,0.002
33168,0.0036,0.0031
33169,0.0028,0.0024
33170,0.0044,0.0037
33171,0.0024,0.0021
33172,0.004,0.0034
33173,0.002,0.0017
33174,0.0033,0.0028
33175,0.0046,0.004
33176,0.0045,0.004
33177,0.003,0.0018
33178,0.0055,0.0053
33179,0.0046,0.0041
33180,0.0023,0.002
33181,0.003,0.0026
33182,0.0043,0.0039
33183,0.0035,0.003
33184,0.0026,0.0022
33185,0.003,0.0025
33186,0.0032,0.0028
33187,0.0034,0.0031
33188,0.0022,0.002
33189,0.0024,0.0021
33190,0.0015,0.0014
33191,0.0041,0.0029
33192,0.0026,0.0022
