,id,gm,rb1,rb2,ilp,its_nodes,its_edges,rc_nodes,rc_edges
12031,12031,0.00258,0.0022400000000000002,0.00222,0.29278,23,26,4,4
12032,12032,0.00418,0.00386,0.00364,2.7098199999999997,39,44,4,4
12033,12033,0.0025,0.00208,0.0021199999999999995,0.21668000000000004,23,25,4,4
12034,12034,0.0031,0.0027199999999999998,0.0028000000000000004,0.5452199999999999,29,32,4,4
12035,12035,0.00392,0.0036000000000000003,0.00344,0.7839599999999999,36,41,4,4
12036,12036,0.0036,0.0031399999999999996,0.0031200000000000004,1.27488,33,37,4,4
12037,12037,0.0019,0.0014399999999999999,0.00162,0.12747999999999998,17,19,5,6
12038,12038,0.0033,0.00296,0.00284,0.5183000000000001,31,34,4,4
12039,12039,0.0037599999999999995,0.00436,0.00324,1.1827999999999999,34,39,4,4
12040,12040,0.00272,0.0016400000000000002,0.0018199999999999998,0.17847999999999997,20,22,5,6
12041,12041,0.0024,0.0020399999999999997,0.0021199999999999995,0.22032,22,24,4,4
12042,12042,0.0026800000000000005,0.0022400000000000002,0.0023,0.3069,22,26,4,4
12043,12043,0.0028,0.00244,0.0031000000000000003,0.337,26,29,4,4
12044,12044,0.0021,0.0016400000000000002,0.0018,0.1236,19,21,8,9
12045,12045,0.0021,0.0016999999999999997,0.00184,0.13574000000000003,18,20,4,4
12046,12046,0.00222,0.00182,0.00194,0.24491999999999997,21,23,4,4
12047,12047,0.0029,0.0026400000000000004,0.00252,0.31794,26,29,6,6
12048,12048,0.0031599999999999996,0.0027,0.0027400000000000002,0.65254,29,32,4,4
12049,12049,0.00356,0.0032,0.00312,0.6767,34,38,4,4
12050,12050,0.003,0.0027,0.00262,0.45780000000000004,30,32,4,4
12051,12051,0.0042,0.004079999999999999,0.0037000000000000006,0.98102,40,45,4,4
12052,12052,0.0015,0.0011200000000000001,0.0013,0.09472,13,15,4,4
12053,12053,0.0023399999999999996,0.00194,0.002,0.17214,21,24,5,6
12054,12054,0.004,0.0037400000000000003,0.00356,2.88314,39,43,4,4
12055,12055,0.00332,0.0030600000000000002,0.00296,0.64794,32,35,4,4
12056,12056,0.0058,0.00512,0.0045,8.481020000000001,52,57,4,4
12057,12057,0.00386,0.004339999999999999,0.0038599999999999997,0.9136599999999999,37,40,4,4
12058,12058,0.00446,0.00416,0.00392,2.73962,44,49,4,4
12059,12059,0.00232,0.00184,0.00198,0.24564,21,23,4,4
12060,12060,0.00242,0.00198,0.00212,0.27592,22,24,4,4
12061,12061,0.00242,0.00194,0.0021,0.20916,22,24,4,4
12062,12062,0.0032400000000000007,0.0028200000000000005,0.0027800000000000004,0.63486,30,33,4,4
12063,12063,0.003940000000000001,0.00366,0.00332,0.9792000000000002,37,40,4,4
12064,12064,0.0036200000000000004,0.0031799999999999997,0.0031,0.642,34,37,4,4
12065,12065,0.0033,0.0028200000000000005,0.0028,0.5879399999999999,32,34,4,4
12066,12066,0.0024800000000000004,0.0020399999999999997,0.0021,0.36672000000000005,22,24,4,4
12067,12067,0.0041,0.00368,0.0036,1.1112,38,43,4,4
12068,12068,0.00422,0.0038400000000000005,0.0032400000000000007,0.69164,34,39,4,4
12069,12069,0.00404,0.00368,0.00412,0.9196199999999999,37,42,4,4
12070,12070,0.0032200000000000006,0.0027,0.0027400000000000002,0.51098,31,33,4,4
12071,12071,0.0033,0.0029,0.0028,0.5507799999999999,32,34,4,4
12072,12072,0.0019,0.0014399999999999999,0.0016,0.13194,17,18,4,4
12073,12073,0.00198,0.0015400000000000001,0.0016999999999999997,0.16462,18,19,4,4
12074,12074,0.00202,0.0015,0.0016999999999999997,0.16082,18,19,4,4
12075,12075,0.0024800000000000004,0.003,0.0021,0.16024,22,24,5,5
12076,12076,0.00416,0.00378,0.0035000000000000005,1.1935600000000002,39,43,4,4
12077,12077,0.00286,0.0023399999999999996,0.0024199999999999994,0.39648,27,29,4,4
12078,12078,0.003920000000000001,0.00404,0.00344,0.8185800000000001,36,41,4,4
12079,12079,0.00332,0.0029,0.00284,0.9998799999999999,31,34,4,4
12080,12080,0.0021,0.0017399999999999998,0.0019,0.17137999999999998,19,21,4,4
12081,12081,0.00494,0.004,0.0038199999999999996,1.13144,42,46,4,4
12082,12082,0.0037400000000000003,0.0035000000000000005,0.00334,0.80092,36,40,4,4
12083,12083,0.00426,0.00398,0.0044399999999999995,1.13902,42,46,4,4
12084,12084,0.0029,0.0028799999999999997,0.0025200000000000005,0.60434,28,30,4,4
12085,12085,0.00368,0.0034000000000000002,0.0032199999999999998,0.8003199999999999,36,39,4,4
12086,12086,0.0021199999999999995,0.0016400000000000002,0.0018800000000000002,0.18409999999999999,18,21,4,4
12087,12087,0.0027400000000000002,0.00214,0.00228,0.30128,24,26,4,4
12088,12088,0.0032400000000000007,0.00296,0.00272,0.28232,28,34,9,11
12089,12089,0.00252,0.0020399999999999997,0.0021,0.21475999999999998,22,24,4,4
12090,12090,0.003,0.00248,0.0026,0.38764,27,30,4,4
12091,12091,0.0034799999999999996,0.00304,0.003,0.6134,33,36,4,4
12092,12092,0.0022,0.0027800000000000004,0.0019,0.21134,20,22,4,4
12093,12093,0.003320000000000001,0.0028200000000000005,0.00282,0.90482,30,33,4,4
12094,12094,0.0023000000000000004,0.0018199999999999998,0.0019200000000000003,0.28496,21,22,4,4
12095,12095,0.00584,0.00516,0.00446,5.63884,49,54,4,4
12096,12096,0.0037199999999999998,0.00334,0.0038000000000000004,1.5308599999999999,35,39,4,4
12097,12097,0.0019,0.0014,0.0015800000000000002,0.1213,16,17,4,4
12098,12098,0.0019,0.0015,0.00172,0.14035999999999998,17,19,4,4
12099,12099,0.0046,0.004339999999999999,0.00394,2.38566,43,48,4,4
12100,12100,0.0033,0.0028,0.0028,0.6385000000000001,30,34,4,4
12101,12101,0.0029,0.00244,0.0025,0.42932000000000003,26,29,4,4
12102,12102,0.0037199999999999998,0.0032400000000000007,0.0031,1.58588,34,38,4,4
12103,12103,0.00162,0.0011799999999999998,0.0013,0.08484,14,15,4,4
12104,12104,0.00254,0.0021199999999999995,0.0021800000000000005,0.32976,24,25,4,4
12105,12105,0.0027,0.0022400000000000002,0.0023,0.39938,25,27,4,4
12106,12106,0.0031,0.00262,0.00262,0.64832,27,31,4,4
12107,12107,0.00246,0.00206,0.0021,0.27058,23,25,4,4
12108,12108,0.0033,0.00298,0.00282,0.46475999999999995,30,34,4,4
12109,12109,0.00484,0.003920000000000001,0.0037199999999999998,2.47838,41,45,4,4
12110,12110,0.0030199999999999997,0.0034200000000000003,0.00312,0.48968,27,30,4,4
12111,12111,0.0027400000000000002,0.00208,0.0022,0.2352,23,26,4,4
12112,12112,0.00206,0.00146,0.0016,0.09730000000000001,16,17,4,4
12113,12113,0.00354,0.0032600000000000003,0.003,0.6921799999999999,34,37,4,4
12114,12114,0.00232,0.00182,0.002,0.26356,21,23,4,4
12115,12115,0.0042,0.0039,0.0036,0.9943,40,44,4,4
12116,12116,0.004240000000000001,0.00396,0.0036,0.97392,40,44,4,4
12117,12117,0.005339999999999999,0.005220000000000001,0.00456,7.49204,50,56,4,4
12118,12118,0.00444,0.0048,0.0039,2.3664199999999997,42,47,4,4
12119,12119,0.0024199999999999994,0.00184,0.0020399999999999997,0.27026,24,24,4,4
12120,12120,0.005939999999999999,0.005280000000000001,0.00454,11.752620000000002,50,56,4,4
12121,12121,0.0034200000000000003,0.0029399999999999995,0.00292,0.9703000000000002,32,35,4,4
12122,12122,0.0036,0.0033600000000000006,0.00386,1.2099600000000001,33,37,4,4
12123,12123,0.0033,0.0027400000000000002,0.00276,0.9051,30,33,4,4
12124,12124,0.003,0.00254,0.00258,0.51434,26,30,4,4
12125,12125,0.0029,0.0034000000000000002,0.00254,0.45624000000000003,26,29,4,4
12126,12126,0.0042,0.00378,0.00366,0.9006000000000001,38,44,4,4
12127,12127,0.0032,0.0027400000000000002,0.00282,0.79106,29,33,4,4
12128,12128,0.0022,0.0018,0.0019200000000000003,0.3077599999999999,20,22,4,4
12129,12129,0.00286,0.00244,0.0025,0.50246,27,29,4,4
12130,12130,0.00258,0.00206,0.0022,0.31884,24,26,4,4
12131,12131,0.00354,0.0030600000000000002,0.00304,0.6119,33,37,4,4
12132,12132,0.0037600000000000003,0.0032800000000000004,0.0031400000000000004,0.7590600000000001,36,39,4,4
12133,12133,0.005,0.00386,0.0036,1.53812,41,45,4,4
12134,12134,0.0020399999999999997,0.0016,0.00172,0.16678,18,19,4,4
12135,12135,0.00332,0.0029399999999999995,0.00356,0.5588,31,35,4,4
12136,12136,0.0031,0.0026400000000000004,0.00264,0.5277000000000001,30,32,4,4
12137,12137,0.0037400000000000003,0.0033600000000000006,0.00324,0.93984,38,40,4,4
12138,12138,0.00354,0.0031599999999999996,0.003,0.54542,33,36,4,4
12139,12139,0.00292,0.0023399999999999996,0.0025,0.42641999999999997,27,29,4,4
12140,12140,0.0029399999999999995,0.00246,0.00254,0.6557000000000001,27,30,4,4
12141,12141,0.00412,0.0049,0.0035000000000000005,2.31236,41,43,4,4
12142,12142,0.0045000000000000005,0.0044800000000000005,0.0038199999999999996,1.0970600000000001,43,47,6,6
12143,12143,0.00214,0.0017000000000000001,0.00184,0.22030000000000002,19,21,4,4
12144,12144,0.0016999999999999997,0.0012399999999999998,0.00142,0.09666000000000001,14,15,4,4
12145,12145,0.00574,0.00506,0.00438,6.582859999999999,48,54,4,4
12146,12146,0.0027,0.00222,0.0023,0.30556,25,27,4,4
12147,12147,0.00396,0.0037199999999999998,0.00408,0.90316,37,41,4,4
12148,12148,0.0036,0.0031599999999999996,0.0030199999999999997,0.82528,33,37,4,4
12149,12149,0.0033999999999999994,0.0030800000000000003,0.00292,0.90184,31,35,4,4
12150,12150,0.00258,0.0020399999999999997,0.0022,0.36324,23,26,4,4
12151,12151,0.00452,0.00426,0.0039,1.2600799999999999,42,47,4,4
12152,12152,0.0031600000000000005,0.00284,0.0027,0.72624,29,32,4,4
12153,12153,0.0037600000000000003,0.00334,0.0033,1.3291400000000002,34,39,4,4
12154,12154,0.00284,0.0023399999999999996,0.0023799999999999997,0.3317,26,28,4,4
12155,12155,0.00352,0.0030800000000000003,0.00302,1.01482,32,36,4,4
12156,12156,0.0034000000000000002,0.0029399999999999995,0.0030199999999999997,0.52074,30,35,4,4
12157,12157,0.00436,0.00424,0.0031200000000000004,1.26128,34,37,4,4
12158,12158,0.00254,0.0021200000000000004,0.00232,0.26321999999999995,23,26,4,4
12159,12159,0.00248,0.00204,0.0021,0.43404,22,24,4,4
12160,12160,0.004239999999999999,0.00402,0.004280000000000001,2.7104,39,45,4,4
12161,12161,0.00338,0.0028200000000000005,0.0028799999999999997,0.6107400000000001,30,34,4,4
12162,12162,0.0047,0.00446,0.004,7.3895,44,50,4,4
12163,12163,0.00294,0.00262,0.0025,0.58994,28,30,4,4
12164,12164,0.0038200000000000005,0.0034799999999999996,0.0033,2.44484,37,40,4,4
12165,12165,0.00506,0.00488,0.00434,4.083600000000001,47,53,4,4
12166,12166,0.0027400000000000002,0.00216,0.00232,0.35648,25,27,4,4
12167,12167,0.0038,0.0034200000000000003,0.0032800000000000004,0.8214600000000001,36,40,4,4
12168,12168,0.00346,0.00296,0.0029,0.60888,33,35,4,4
12169,12169,0.0038199999999999996,0.00254,0.0026,0.88002,28,31,4,4
12170,12170,0.003,0.00262,0.00262,0.35368,27,31,4,4
12171,12171,0.0028,0.0023399999999999996,0.0024199999999999994,0.30702,24,28,4,4
12172,12172,0.003940000000000001,0.0035000000000000005,0.004059999999999999,1.7849,37,41,4,4
12173,12173,0.0037400000000000003,0.00526,0.0032,0.9987600000000001,39,40,4,4
12174,12174,0.0043,0.00404,0.0037400000000000003,2.02096,42,45,4,4
12175,12175,0.0031599999999999996,0.0026400000000000004,0.0027400000000000002,0.75016,28,32,4,4
12176,12176,0.00346,0.0029399999999999995,0.0029,0.7721600000000001,32,35,4,4
12177,12177,0.00436,0.004079999999999999,0.0037000000000000006,3.14678,40,45,4,4
12178,12178,0.00464,0.004379999999999999,0.00392,3.1821,42,47,4,4
12179,12179,0.0020399999999999997,0.0016400000000000002,0.00172,0.18772,20,20,4,4
12180,12180,0.00304,0.00256,0.00252,0.36834,27,30,4,4
12181,12181,0.00404,0.00282,0.0028,0.74088,29,33,4,4
12182,12182,0.00366,0.00338,0.0031,0.6336,34,38,4,4
12183,12183,0.00532,0.0054199999999999995,0.0053,12.52046,53,58,4,4
12184,12184,0.0027,0.0022400000000000002,0.0023,0.30805999999999994,24,28,5,6
12185,12185,0.004079999999999999,0.0038000000000000004,0.00352,1.33258,39,43,4,4
12186,12186,0.00482,0.004540000000000001,0.00412,3.4949,45,50,4,4
12187,12187,0.0043,0.0040999999999999995,0.0037000000000000006,2.3565199999999997,41,45,4,4
12188,12188,0.0036,0.00442,0.0031,0.66224,34,38,4,4
12189,12189,0.0033599999999999997,0.00292,0.0029,1.04176,30,35,4,4
12190,12190,0.0051,0.00538,0.00442,7.950539999999999,52,56,4,4
12191,12191,0.0048,0.0038200000000000005,0.00352,0.9654,38,42,4,4
12192,12192,0.0032,0.0027400000000000002,0.0028,0.43454,29,33,4,4
12193,12193,0.0043,0.004059999999999999,0.0044,2.33668,42,46,4,4
12194,12194,0.0028,0.00228,0.0024,0.34672000000000003,26,28,4,4
12195,12195,0.0024800000000000004,0.0020599999999999998,0.00214,0.24775999999999998,22,25,4,4
12196,12196,0.0036,0.0032600000000000003,0.0031200000000000004,0.97834,34,37,4,4
12197,12197,0.00462,0.00462,0.00404,5.63394,47,50,4,4
12198,12198,0.003,0.00254,0.00254,0.4178,27,31,5,6
12199,12199,0.0024,0.00194,0.0021,0.27018,22,24,4,4
12200,12200,0.0022,0.00178,0.0019199999999999998,0.18046,19,21,4,4
12201,12201,0.0031,0.00276,0.00272,0.7757999999999999,29,32,4,4
12202,12202,0.00324,0.00292,0.0028200000000000005,0.82082,30,33,4,4
12203,12203,0.00396,0.0035199999999999997,0.0033599999999999997,1.8593799999999998,37,41,4,4
12204,12204,0.0047599999999999995,0.00484,0.00344,3.62528,39,43,4,4
12205,12205,0.0018,0.0013800000000000002,0.0015800000000000002,0.1021,15,17,4,4
12206,12206,0.0018800000000000002,0.00134,0.0016,0.11657999999999999,16,17,4,4
12207,12207,0.0031,0.00254,0.00326,0.5364199999999999,28,31,4,4
12208,12208,0.0024,0.00214,0.0021,0.25095999999999996,22,25,6,7
12209,12209,0.0032400000000000007,0.00276,0.0027400000000000002,0.44532000000000005,30,33,4,4
12210,12210,0.0023,0.00194,0.0019199999999999998,0.22952,21,23,4,4
12211,12211,0.0041,0.00388,0.00364,3.6510599999999998,39,44,4,4
12212,12212,0.005540000000000001,0.00582,0.0049,6.62674,55,60,4,4
12213,12213,0.0042,0.00392,0.0036,2.6324199999999998,39,45,4,4
12214,12214,0.0056,0.00598,0.00492,2.74182,55,61,4,4
12215,12215,0.0021,0.0016400000000000002,0.0018,0.14976,18,20,4,4
12216,12216,0.003,0.00254,0.0025,0.43118,27,30,4,4
12217,12217,0.0035000000000000005,0.0023399999999999996,0.0024,0.39171999999999996,25,28,4,4
12218,12218,0.0023,0.00198,0.002,0.28342,21,23,4,4
12219,12219,0.004,0.00388,0.00408,1.2521200000000001,38,42,4,4
12220,12220,0.0026800000000000005,0.00234,0.0023,0.35444,24,26,4,4
12221,12221,0.0037199999999999998,0.00436,0.0031600000000000005,0.9537799999999999,34,38,4,4
12222,12222,0.0031399999999999996,0.0026200000000000004,0.0027,0.42202,29,32,4,4
12223,12223,0.003659999999999999,0.0032,0.0031599999999999996,0.7194200000000001,35,39,4,4
12224,12224,0.0023,0.0019600000000000004,0.002,0.26158000000000003,22,23,4,4
12225,12225,0.0034200000000000003,0.0029,0.00292,0.81106,31,35,4,4
12226,12226,0.00378,0.00338,0.0032199999999999998,0.7327600000000001,36,39,4,4
12227,12227,0.00272,0.0022400000000000002,0.0023599999999999997,0.33774,25,27,4,4
12228,12228,0.00358,0.0031399999999999996,0.0031,0.6074200000000001,33,37,4,4
12229,12229,0.00448,0.0034000000000000002,0.0033,1.7594999999999998,35,40,4,4
12230,12230,0.0030800000000000003,0.00266,0.0027,0.5564000000000001,28,32,4,4
12231,12231,0.0039,0.0034799999999999996,0.0033999999999999994,0.76478,37,42,4,4
12232,12232,0.0027800000000000004,0.00232,0.00304,0.45894,26,28,4,4
12233,12233,0.0024,0.00194,0.00214,0.22256,22,25,4,4
12234,12234,0.00352,0.00304,0.003,0.64882,33,36,4,4
12235,12235,0.0052,0.005359999999999999,0.00434,8.56396,49,54,4,4
12236,12236,0.00426,0.004,0.00368,0.9801,40,45,4,4
12237,12237,0.00184,0.0013800000000000002,0.00152,0.11338,15,17,4,4
12238,12238,0.0042,0.004659999999999999,0.00352,1.67274,39,43,4,4
12239,12239,0.00278,0.0023399999999999996,0.0023,0.3404,25,27,4,4
12240,12240,0.00546,0.00556,0.00484,5.09464,55,60,4,4
12241,12241,0.004540000000000001,0.0034799999999999996,0.0033,1.34372,36,40,4,4
12242,12242,0.0038,0.0035199999999999997,0.0032400000000000007,0.66766,35,39,4,4
12243,12243,0.00344,0.00292,0.00364,0.55998,31,35,4,4
12244,12244,0.00422,0.00398,0.0036200000000000004,3.00178,40,45,4,4
12245,12245,0.0016999999999999997,0.0014399999999999999,0.0015,0.08392,15,16,4,4
12246,12246,0.005300000000000001,0.00528,0.00456,12.91832,50,57,4,4
12247,12247,0.0045,0.0044399999999999995,0.004,1.24016,42,48,4,4
12248,12248,0.00332,0.0028799999999999997,0.0029000000000000002,0.661,32,34,4,4
12249,12249,0.00432,0.00404,0.0038199999999999996,1.07134,42,47,4,4
12250,12250,0.0022,0.00172,0.00194,0.18356,19,21,4,4
12251,12251,0.0023,0.00184,0.00194,0.1855,19,22,4,4
12252,12252,0.0036,0.00248,0.00288,0.44501999999999997,28,31,4,4
12253,12253,0.0030600000000000002,0.00378,0.00288,0.56762,29,31,4,4
12254,12254,0.0045,0.004540000000000001,0.00448,1.162,43,50,6,7
12255,12255,0.0023599999999999997,0.0018599999999999999,0.0028000000000000004,0.30956,21,23,4,4
12256,12256,0.0020799999999999994,0.0017399999999999998,0.00172,0.15511999999999998,18,20,4,4
12257,12257,0.00152,0.0010400000000000001,0.0012199999999999997,0.07428,13,13,6,6
12258,12258,0.00518,0.0051199999999999996,0.00446,4.2313,48,54,4,4
12259,12259,0.00326,0.0028799999999999997,0.0028200000000000005,0.4519,29,33,4,4
12260,12260,0.004,0.0036200000000000004,0.00346,0.7893999999999999,36,41,4,4
12261,12261,0.00396,0.0037600000000000003,0.00346,0.98698,36,41,4,4
12262,12262,0.00404,0.0036999999999999997,0.00344,1.45282,36,41,6,6
12263,12263,0.00262,0.0021,0.0022600000000000003,0.28782,24,26,4,4
12264,12264,0.0028,0.0024599999999999995,0.0025,0.4504,27,29,4,4
12265,12265,0.0054800000000000005,0.0047,0.00416,2.21546,46,50,4,4
12266,12266,0.00262,0.00214,0.0022200000000000006,0.29623999999999995,24,27,5,6
12267,12267,0.0033,0.0028799999999999997,0.0028200000000000005,0.49013999999999996,31,33,4,4
12268,12268,0.0037199999999999998,0.0033799999999999998,0.0038199999999999996,0.67158,34,39,4,4
12269,12269,0.00272,0.00258,0.0024199999999999994,0.25732000000000005,24,28,4,4
12270,12270,0.0033999999999999994,0.0041199999999999995,0.00298,0.45682,31,35,4,4
12271,12271,0.00412,0.0038,0.00352,0.8699999999999999,38,43,4,4
12272,12272,0.0020799999999999994,0.00166,0.0018,0.1614,19,20,4,4
12273,12273,0.00318,0.0027199999999999998,0.00272,0.38102,29,32,4,4
12274,12274,0.0031,0.0027,0.0026799999999999997,0.8821999999999999,29,32,4,4
12275,12275,0.00598,0.00678,0.00524,16.772399999999998,57,64,4,4
12276,12276,0.0036199999999999995,0.00326,0.0031600000000000005,0.66748,35,38,4,4
12277,12277,0.00534,0.004659999999999999,0.00404,1.4796799999999999,47,50,4,4
12278,12278,0.0038399999999999997,0.0037600000000000003,0.00334,0.79772,37,41,4,4
12279,12279,0.0031,0.00282,0.0034200000000000003,0.87232,29,32,4,4
12280,12280,0.0019,0.0016799999999999999,0.00172,0.10872,17,19,4,4
12281,12281,0.0030800000000000003,0.00258,0.00256,0.6664599999999999,28,31,4,4
12282,12282,0.00244,0.0019600000000000004,0.0020399999999999997,0.22193999999999997,21,23,4,4
12283,12283,0.00354,0.0031200000000000004,0.0030199999999999997,0.63656,33,36,4,4
12284,12284,0.0036,0.0032199999999999998,0.0031399999999999996,0.83568,36,38,4,4
12285,12285,0.00262,0.0020399999999999997,0.0022400000000000002,0.25686,23,26,6,7
12286,12286,0.002,0.00272,0.0016999999999999997,0.17456,18,19,4,4
12287,12287,0.00282,0.00228,0.00248,0.3407,26,28,4,4
12288,12288,0.0024,0.0019600000000000004,0.0021199999999999995,0.26304,23,24,4,4
12289,12289,0.004339999999999999,0.004200000000000001,0.0038999999999999994,2.52848,40,47,4,4
12290,12290,0.004540000000000001,0.004319999999999999,0.004,1.4051000000000002,43,48,4,4
12291,12291,0.0054800000000000005,0.0047799999999999995,0.0041800000000000006,1.44748,46,51,4,4
12292,12292,0.0027,0.00216,0.00286,0.29584,23,26,4,4
12293,12293,0.0028,0.0022600000000000003,0.0023399999999999996,0.45115999999999995,24,27,4,4
12294,12294,0.00402,0.0036200000000000004,0.0034200000000000003,2.07862,38,42,4,4
12295,12295,0.0035800000000000007,0.0031399999999999996,0.00306,0.7942599999999999,32,36,4,4
12296,12296,0.0022800000000000003,0.00172,0.00182,0.17964,19,21,4,4
12297,12297,0.00388,0.00364,0.0033,2.39906,35,40,4,4
12298,12298,0.0041400000000000005,0.004,0.0036199999999999995,2.7190199999999995,41,44,4,4
12299,12299,0.0032199999999999998,0.0032,0.00276,0.5518000000000001,30,33,4,4
12300,12300,0.00182,0.00142,0.0015600000000000002,0.12842,16,17,4,4
12301,12301,0.00378,0.00332,0.0032199999999999998,0.8524200000000001,34,38,4,4
12302,12302,0.0057799999999999995,0.007979999999999998,0.005200000000000001,16.1932,56,63,4,4
12303,12303,0.00506,0.0041199999999999995,0.00368,1.0266,41,45,4,4
12304,12304,0.00388,0.0035199999999999997,0.00404,0.70808,36,40,4,4
12305,12305,0.0032400000000000007,0.0029400000000000003,0.0027,0.9318200000000001,31,33,4,4
12306,12306,0.00304,0.00284,0.0026,0.84788,29,31,4,4
12307,12307,0.00426,0.0041199999999999995,0.0036,1.8935799999999996,43,45,4,4
12308,12308,0.0022400000000000002,0.0017599999999999998,0.0019199999999999998,0.18508000000000002,20,22,4,4
12309,12309,0.0030199999999999997,0.0024999999999999996,0.0025,0.44210000000000005,28,30,4,4
12310,12310,0.0023399999999999996,0.0018599999999999999,0.00196,0.21592000000000003,21,24,6,7
